First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Race,Age Group,Second Doses ~ Percent of Total,Data Format
,,Missing or Undisclosed,,Surry ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.00036403349108117945,0.00010676916506512919,Missing or Undisclosed,0.0,Surry ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.002699055330634278,0.00042707666026051675,Missing or Undisclosed,0.0020242914979757085,Surry ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007839038411288215,County
,,Missing or Undisclosed,,Swain ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Transylvania ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Transylvania ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.001876172607879925,0.0002675943270002676,Missing or Undisclosed,0.0,Transylvania ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0002382654276864427,0.00010209290454313427,Missing or Undisclosed,0.0002382654276864427,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001841959845275373,County
,,Missing or Undisclosed,,Vance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Vance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0016901408450704226,0.0005231949773282176,Missing or Undisclosed,0.0,Vance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.0026666666666666666,0.0005231949773282176,Missing or Undisclosed,0.0017777777777777779,Vance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008787346221441125,County
0.0,0.0,Missing or Undisclosed,1.2973029072558152e-05,Wake ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,1.9399394738884146e-05,County
2.4182042415302397e-05,8.412763845306098e-06,Missing or Undisclosed,2.4182042415302397e-05,Wake ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,1.9399394738884146e-05,County
0.0014105290568985722,0.0005468296499448964,Missing or Undisclosed,0.0005859120697886376,Wake ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000523783657949872,County
0.003090831820113588,0.0006730211076244879,Missing or Undisclosed,0.0025499362515937103,Wake ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0012803600527663537,County
,,Missing or Undisclosed,,Washington ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Washington ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Watauga ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Watauga ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Watauga ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wayne ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,9.901970492127933e-05,Missing or Undisclosed,,Wayne ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.00042149631190727084,0.00019803940984255866,Missing or Undisclosed,0.0,Wayne ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.002817783343769568,0.000891177344291514,Missing or Undisclosed,0.002817783343769568,Wayne ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002023836294130875,County
,,Missing or Undisclosed,,Wilkes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wilkes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wilkes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wilkes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0002731867231252561,Missing or Undisclosed,,Wilkes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00036416605972323376,County
,,Missing or Undisclosed,,Wilson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wilson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Wilson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0010395010395010396,0.00022841480127912289,Missing or Undisclosed,0.0010395010395010396,Wilson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00046926325668700144,County
,,Missing or Undisclosed,,Yadkin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0007137758743754461,0.00022655188038060717,Missing or Undisclosed,0.0007137758743754461,Yadkin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003244646333549643,County
0.0037974683544303796,0.0006796556411418214,Missing or Undisclosed,0.002531645569620253,Yadkin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006489292667099286,County
,,Missing or Undisclosed,,Yancey ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0003091190108191654,0.00034258307639602604,Missing or Undisclosed,0.0,Ashe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0,County
0.0005414185165132648,0.0003497726477789437,Missing or Undisclosed,0.0005414185165132648,Avery ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0009478672985781991,County
0.00043402777777777775,0.00026014568158168577,Missing or Undisclosed,0.0,Bertie ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0,County
0.006048387096774193,0.0033632286995515697,Missing or Undisclosed,0.0,Camden ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0,County
0.000333667000333667,0.00034965034965034965,Missing or Undisclosed,0.0,Caswell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0,County
,,Missing or Undisclosed,,Graham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
0.0013089005235602095,0.0012051822838204278,Missing or Undisclosed,0.0006544502617801048,Hertford ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0021390374331550803,County
0.18125387957790193,0.2752120640904807,Missing or Undisclosed,0.12042209807572936,Hyde ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.4911392405063291,County
0.0005830903790087463,0.0007836990595611286,Missing or Undisclosed,0.0,Jones ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0,County
,,Missing or Undisclosed,,Martin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
,,Missing or Undisclosed,,Mitchell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
,,Missing or Undisclosed,,Northampton ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
,,Missing or Undisclosed,,Pamlico ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
0.0008865248226950354,0.0007889546351084812,Missing or Undisclosed,0.0004432624113475177,Polk ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.001182033096926714,County
0.00045433893684688776,0.0005561735261401557,Missing or Undisclosed,0.00045433893684688776,Swain ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0023364485981308414,County
0.22494553376906318,0.6815181518151815,Missing or Undisclosed,0.08061002178649238,Tyrrell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.6636771300448431,County
,,Missing or Undisclosed,,Washington ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
,,Missing or Undisclosed,,Yancey ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,,County
,0.0004307791718270422,Missing or Undisclosed,,Alamance ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009900990099009901,Missing or Undisclosed,,Alleghany ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0014414414414414415,Missing or Undisclosed,,Anson ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006995452955578874,Missing or Undisclosed,,Avery ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.006738208135762415,Missing or Undisclosed,,Beaufort ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00043744531933508307,Missing or Undisclosed,,Burke ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009263800337856248,Missing or Undisclosed,,Cabarrus ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001892863903085368,County
,0.0033632286995515697,Missing or Undisclosed,,Camden ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0024242424242424242,County
,0.00083629521220991,Missing or Undisclosed,,Carteret ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006993006993006993,Missing or Undisclosed,,Caswell ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0022650056625141564,Missing or Undisclosed,,Chowan ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00020529665366454526,Missing or Undisclosed,,Cleveland ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002576808721506442,Missing or Undisclosed,,Columbus ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0010542535074203228,Missing or Undisclosed,,Craven ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0011361288989878125,Missing or Undisclosed,,Cumberland ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,5.360780529645116e-05,County
,0.00021231422505307856,Missing or Undisclosed,,Currituck ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002975724353954581,Missing or Undisclosed,,Davie ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007577323138389475,Missing or Undisclosed,,Durham ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00012824349164279914,County
,0.001314596554850408,Missing or Undisclosed,,Forsyth ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002070822116380203,County
,0.000992063492063492,Missing or Undisclosed,,Franklin ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0013045368894042616,Missing or Undisclosed,,Gaston ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005076142131979696,Missing or Undisclosed,,Gates ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0055074744295830055,Missing or Undisclosed,,Graham ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0026445032111824707,Missing or Undisclosed,,Granville ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001139251599333976,Missing or Undisclosed,,Harnett ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006025911419102139,Missing or Undisclosed,,Hertford ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0016551724137931034,Missing or Undisclosed,,Hoke ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002402503072969047,Missing or Undisclosed,,Iredell ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00011708230886313078,County
,0.00021390374331550804,Missing or Undisclosed,,Jackson ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001805758906783797,Missing or Undisclosed,,Johnston ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00024134186074574636,County
,0.0007836990595611286,Missing or Undisclosed,,Jones ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007417297136923305,Missing or Undisclosed,,Lee ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002666666666666667,County
,0.000407221392697163,Missing or Undisclosed,,Lenoir ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006086427267194157,Missing or Undisclosed,,Lincoln ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0003225806451612903,Missing or Undisclosed,,Madison ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0012576638893255776,Missing or Undisclosed,,Mcdowell ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005291005291005291,County
,0.002141112709511224,Missing or Undisclosed,,Mecklenburg ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00011305566861122416,County
,0.008882190726608093,Missing or Undisclosed,,Missing ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.011924159383794994,County
,0.000559631886581271,Missing or Undisclosed,,Moore ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0019638648860958365,Missing or Undisclosed,,Nash ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004917629702483403,County
,0.003175777757222582,Missing or Undisclosed,,New Hanover ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005420347986340723,County
,0.00015287013681877248,Missing or Undisclosed,,Onslow ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0013097836872395317,Missing or Undisclosed,,Orange ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,7.209285559801023e-05,County
,0.0,Missing or Undisclosed,,Perquimans ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008628127696289904,County
,0.0009747827929646111,Missing or Undisclosed,,Pitt ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003524850193866761,County
,0.005128205128205128,Missing or Undisclosed,,Polk ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001182033096926714,County
,0.0011876484560570072,Missing or Undisclosed,,Richmond ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011312217194570137,County
,0.0014579759862778732,Missing or Undisclosed,,Robeson ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001533380514272234,Missing or Undisclosed,,Rockingham ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009408602150537634,Missing or Undisclosed,,Sampson ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00037979491074819596,County
,0.0002233139794551139,Missing or Undisclosed,,Scotland ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007257947452460443,Missing or Undisclosed,,Stanly ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.01138040042149631,Missing or Undisclosed,,Stokes ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0019218449711723255,Missing or Undisclosed,,Surry ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0011123470522803114,Missing or Undisclosed,,Swain ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0016055659620016057,Missing or Undisclosed,,Transylvania ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008547008547008547,County
,0.0019183815835367981,Missing or Undisclosed,,Vance ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001967729240456513,Missing or Undisclosed,,Warren ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002168021680216802,Missing or Undisclosed,,Washington ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002053388090349076,County
,0.0013628104179285283,Missing or Undisclosed,,Watauga ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0013698630136986301,County
,0.000297059114763838,Missing or Undisclosed,,Wayne ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.006268282490597576,Missing or Undisclosed,,Yancey ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00026923698239190134,Missing or Undisclosed,,Alamance ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0011307953260459858,Missing or Undisclosed,,Alamance ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00011169440411035407,County
,0.0067847719562759146,Missing or Undisclosed,,Alamance ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0023455824863174357,County
,0.0004658746797111577,Missing or Undisclosed,,Alexander ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009900990099009901,Missing or Undisclosed,,Alleghany ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.011881188118811881,Missing or Undisclosed,,Alleghany ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.018651362984218076,County
,0.052970297029702976,Missing or Undisclosed,,Alleghany ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.020086083213773313,County
,0.11386138613861385,Missing or Undisclosed,,Alleghany ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.05021520803443328,County
,0.001081081081081081,Missing or Undisclosed,,Anson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0036036036036036037,Missing or Undisclosed,,Anson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0056737588652482265,County
,0.00034258307639602604,Missing or Undisclosed,,Ashe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001049317943336831,Missing or Undisclosed,,Avery ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0003497726477789437,Missing or Undisclosed,,Avery ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009478672985781991,County
,0.0006239081607187422,Missing or Undisclosed,,Beaufort ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007486897928624906,Missing or Undisclosed,,Beaufort ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0017469428500124782,Missing or Undisclosed,,Beaufort ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002246069378587472,Missing or Undisclosed,,Beaufort ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005128205128205128,County
,0.0005202913631633715,Missing or Undisclosed,,Bertie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001040582726326743,Missing or Undisclosed,,Bertie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007804370447450572,Missing or Undisclosed,,Bertie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016420361247947456,County
,0.00038005151809467503,Missing or Undisclosed,,Brunswick ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00042227946454963895,Missing or Undisclosed,,Brunswick ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005097489486427934,County
,0.0054051771462353786,Missing or Undisclosed,,Brunswick ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006371861858034918,County
,0.004476162324226173,Missing or Undisclosed,,Brunswick ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.003695679877660252,County
,0.0003632928867252779,Missing or Undisclosed,,Buncombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,7.443799315170463e-05,County
,0.001562159412918695,Missing or Undisclosed,,Buncombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007443799315170463,County
,0.00377824602194289,Missing or Undisclosed,,Buncombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0035730236712818225,County
,0.00017497812773403323,Missing or Undisclosed,,Burke ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00034995625546806647,Missing or Undisclosed,,Burke ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00043744531933508307,Missing or Undisclosed,,Burke ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00010898588632772057,Missing or Undisclosed,,Cabarrus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0002724647158193014,Missing or Undisclosed,,Cabarrus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,9.46431951542684e-05,County
,0.000980872976949485,Missing or Undisclosed,,Cabarrus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,9.46431951542684e-05,County
,0.00392349190779794,Missing or Undisclosed,,Cabarrus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0052053757334847624,County
,0.00018355359765051394,Missing or Undisclosed,,Caldwell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00018355359765051394,Missing or Undisclosed,,Caldwell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00045888399412628486,Missing or Undisclosed,,Caldwell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0015602055800293686,Missing or Undisclosed,,Caldwell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001931745009658725,County
,0.002802690582959641,Missing or Undisclosed,,Camden ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0012121212121212121,County
,0.002242152466367713,Missing or Undisclosed,,Camden ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0024242424242424242,County
,0.00031361070457871625,Missing or Undisclosed,,Carteret ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.000418147606104955,Missing or Undisclosed,,Carteret ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001254442818314865,Missing or Undisclosed,,Carteret ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0012812299807815502,County
,0.00034965034965034965,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.006293706293706293,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008952551477170994,County
,0.0001688048615800135,Missing or Undisclosed,,Catawba ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.002419536349313527,Missing or Undisclosed,,Catawba ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0031129138760494293,County
,0.000518326545723806,Missing or Undisclosed,,Chatham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.000518326545723806,Missing or Undisclosed,,Chatham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00015948963317384372,County
,0.0022213994816734544,Missing or Undisclosed,,Chatham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.003508771929824561,County
,0.001260239445494644,Missing or Undisclosed,,Cherokee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0031505986137366103,Missing or Undisclosed,,Cherokee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002150537634408602,County
,0.0014156285390713478,Missing or Undisclosed,,Chowan ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.004246885617214043,Missing or Undisclosed,,Chowan ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0008493771234428086,Missing or Undisclosed,,Chowan ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009643201542912247,County
,0.002477291494632535,Missing or Undisclosed,,Clay ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.003745318352059925,County
,0.00010264832683227263,Missing or Undisclosed,,Cleveland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00020529665366454526,Missing or Undisclosed,,Cleveland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00010264832683227263,Missing or Undisclosed,,Cleveland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00030627871362940275,County
,0.0013344282488195443,Missing or Undisclosed,,Cleveland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002450229709035222,County
,0.00019821605550049553,Missing or Undisclosed,,Columbus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00019821605550049553,Missing or Undisclosed,,Columbus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.004162537165510407,Missing or Undisclosed,,Columbus ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.003919372900335946,County
